1219002,2023-09-11 13:54:58.046317,227,1,427,295,result_images_pengujian\1219002_20230911135458.jpg,False
1219002,2023-09-11 13:54:59.208153,246,0,408,250,result_images_pengujian\1219002_20230911135459.jpg,False
1219016,2023-09-11 13:55:05.147644,257,60,391,289,result_images_pengujian\1219016_20230911135505.jpg,False
1219016,2023-09-11 13:55:08.747160,257,58,394,292,result_images_pengujian\1219016_20230911135508.jpg,False
1219016,2023-09-11 13:55:42.055955,333,19,405,128,result_images_pengujian\1219016_20230911135542.jpg,False
1219016,2023-09-11 13:56:35.594789,256,23,418,325,result_images_pengujian\1219016_20230911135635.jpg,False
1219002,2023-09-11 13:57:33.740360,2,13,113,437,result_images_pengujian\1219002_20230911135733.jpg,False
1219002,2023-09-11 13:57:34.806116,0,6,119,480,result_images_pengujian\1219002_20230911135734.jpg,False
1219002,2023-09-11 13:57:35.875714,0,1,126,480,result_images_pengujian\1219002_20230911135735.jpg,False
1219002,2023-09-11 13:57:52.960679,0,2,138,480,result_images_pengujian\1219002_20230911135752.jpg,False
1219002,2023-09-11 13:57:56.160839,0,5,165,480,result_images_pengujian\1219002_20230911135756.jpg,False
1219002,2023-09-11 13:58:02.621580,1,0,179,480,result_images_pengujian\1219002_20230911135802.jpg,False
1219002,2023-09-11 13:58:03.676506,3,0,212,480,result_images_pengujian\1219002_20230911135803.jpg,False
1219002,2023-09-11 13:58:04.682339,4,0,207,480,result_images_pengujian\1219002_20230911135804.jpg,False
1219002,2023-09-11 13:58:05.664901,1,0,211,480,result_images_pengujian\1219002_20230911135805.jpg,False
1219002,2023-09-11 13:58:09.030824,4,0,213,480,result_images_pengujian\1219002_20230911135809.jpg,False
1219002,2023-09-11 13:58:10.068765,5,0,216,480,result_images_pengujian\1219002_20230911135810.jpg,False
1219002,2023-09-11 13:58:10.924446,5,0,214,480,result_images_pengujian\1219002_20230911135810.jpg,False
1219012,2023-09-11 13:58:35.977574,321,117,400,242,result_images_pengujian\1219012_20230911135835.jpg,False
1219012,2023-09-11 13:58:37.682555,317,152,435,392,result_images_pengujian\1219012_20230911135837.jpg,False
1219012,2023-09-11 13:58:38.484314,316,152,434,390,result_images_pengujian\1219012_20230911135838.jpg,False
1219012,2023-09-11 13:58:39.461412,315,152,433,380,result_images_pengujian\1219012_20230911135839.jpg,False
1219012,2023-09-11 13:58:40.342765,310,146,426,347,result_images_pengujian\1219012_20230911135840.jpg,False
1219012,2023-09-11 13:58:41.341261,312,146,426,352,result_images_pengujian\1219012_20230911135841.jpg,False
1219012,2023-09-11 13:58:44.747400,312,149,427,362,result_images_pengujian\1219012_20230911135844.jpg,False
1219012,2023-09-11 13:58:45.622470,312,152,427,374,result_images_pengujian\1219012_20230911135845.jpg,False
1219012,2023-09-11 13:58:46.480001,311,152,427,375,result_images_pengujian\1219012_20230911135846.jpg,False
1219012,2023-09-11 13:58:48.280762,310,152,426,376,result_images_pengujian\1219012_20230911135848.jpg,False
1219012,2023-09-11 13:58:49.253430,310,153,426,372,result_images_pengujian\1219012_20230911135849.jpg,False
1219012,2023-09-11 13:58:50.081155,309,153,425,371,result_images_pengujian\1219012_20230911135850.jpg,False
1219012,2023-09-11 13:58:50.988155,309,107,405,244,result_images_pengujian\1219012_20230911135850.jpg,False
1219012,2023-09-11 13:58:51.845173,329,140,408,246,result_images_pengujian\1219012_20230911135851.jpg,False
1219012,2023-09-11 13:58:53.636316,324,119,406,244,result_images_pengujian\1219012_20230911135853.jpg,False
1219016,2023-09-11 13:59:01.415499,253,229,385,449,result_images_pengujian\1219016_20230911135901.jpg,False
1219016,2023-09-11 13:59:03.273990,278,200,449,476,result_images_pengujian\1219016_20230911135903.jpg,False
1219016,2023-09-11 13:59:04.290448,274,196,437,473,result_images_pengujian\1219016_20230911135904.jpg,False
1219002,2023-09-11 13:59:05.276597,259,204,452,480,result_images_pengujian\1219002_20230911135905.jpg,False
1219002,2023-09-11 13:59:06.057672,241,251,446,471,result_images_pengujian\1219002_20230911135906.jpg,False
1219002,2023-09-11 13:59:06.932383,242,257,445,476,result_images_pengujian\1219002_20230911135906.jpg,False
1219002,2023-09-11 13:59:07.809277,243,255,442,474,result_images_pengujian\1219002_20230911135907.jpg,False
1219002,2023-09-11 13:59:08.826822,240,256,441,476,result_images_pengujian\1219002_20230911135908.jpg,False
1219016,2023-09-11 13:59:11.510862,279,187,452,478,result_images_pengujian\1219016_20230911135911.jpg,False
1219016,2023-09-11 13:59:12.459282,292,192,465,472,result_images_pengujian\1219016_20230911135912.jpg,False
1219016,2023-09-11 13:59:13.354520,282,203,454,475,result_images_pengujian\1219016_20230911135913.jpg,False
1219016,2023-09-11 13:59:14.194693,277,205,452,478,result_images_pengujian\1219016_20230911135914.jpg,False
1219016,2023-09-11 13:59:15.152477,277,201,453,478,result_images_pengujian\1219016_20230911135915.jpg,False
1219016,2023-09-11 13:59:16.276032,279,203,456,478,result_images_pengujian\1219016_20230911135916.jpg,False
1219016,2023-09-11 14:01:35.062205,205,1,299,83,result_images_pengujian\1219016_20230911140135.jpg,False
1219010,2023-09-11 14:01:44.460576,396,180,494,354,result_images_pengujian\1219010_20230911140144.jpg,False
1219010,2023-09-11 14:01:45.290469,363,188,461,360,result_images_pengujian\1219010_20230911140145.jpg,False
1219010,2023-09-11 14:01:46.183784,363,189,460,360,result_images_pengujian\1219010_20230911140146.jpg,False
1219010,2023-09-11 14:01:48.796670,373,188,471,340,result_images_pengujian\1219010_20230911140148.jpg,False
1219010,2023-09-11 14:01:49.731397,382,186,478,333,result_images_pengujian\1219010_20230911140149.jpg,False
1219002,2023-09-11 14:02:14.887032,0,0,156,480,result_images_pengujian\1219002_20230911140214.jpg,False
1219010,2023-09-11 14:02:18.145691,337,111,448,320,result_images_pengujian\1219010_20230911140218.jpg,False
1219010,2023-09-11 14:02:18.929341,326,114,452,358,result_images_pengujian\1219010_20230911140218.jpg,False
1219016,2023-09-11 14:02:19.757686,0,0,75,480,result_images_pengujian\1219016_20230911140219.jpg,False
1219010,2023-09-11 14:02:19.757686,328,113,453,361,result_images_pengujian\1219010_20230911140219.jpg,False
1219010,2023-09-11 14:02:20.592860,327,114,453,362,result_images_pengujian\1219010_20230911140220.jpg,False
1219010,2023-09-11 14:02:21.585576,327,115,453,367,result_images_pengujian\1219010_20230911140221.jpg,False
1219010,2023-09-11 14:02:22.407601,326,114,453,367,result_images_pengujian\1219010_20230911140222.jpg,False
1219010,2023-09-11 14:02:23.356311,326,114,452,369,result_images_pengujian\1219010_20230911140223.jpg,False
1219010,2023-09-11 14:02:24.188703,326,113,452,370,result_images_pengujian\1219010_20230911140224.jpg,False
1219010,2023-09-11 14:02:25.073407,338,96,445,275,result_images_pengujian\1219010_20230911140225.jpg,False
1219010,2023-09-11 14:02:25.886730,345,104,431,229,result_images_pengujian\1219010_20230911140225.jpg,False
1219010,2023-09-11 14:02:26.697047,347,99,442,254,result_images_pengujian\1219010_20230911140226.jpg,False
1219010,2023-09-11 14:02:27.547510,346,101,443,270,result_images_pengujian\1219010_20230911140227.jpg,False
1219010,2023-09-11 14:02:29.264226,354,30,498,274,result_images_pengujian\1219010_20230911140229.jpg,False
1219010,2023-09-11 14:02:35.008965,308,67,434,295,result_images_pengujian\1219010_20230911140235.jpg,False
1219010,2023-09-11 14:02:35.825786,309,71,432,291,result_images_pengujian\1219010_20230911140235.jpg,False
1219010,2023-09-11 14:02:36.755290,309,73,431,290,result_images_pengujian\1219010_20230911140236.jpg,False
1219010,2023-09-11 14:02:37.742625,297,92,398,259,result_images_pengujian\1219010_20230911140237.jpg,False
1219010,2023-09-11 14:02:38.632199,295,88,395,261,result_images_pengujian\1219010_20230911140238.jpg,False
1219010,2023-09-11 14:02:39.444081,293,88,398,268,result_images_pengujian\1219010_20230911140239.jpg,False
1219010,2023-09-11 14:02:40.330851,290,92,402,292,result_images_pengujian\1219010_20230911140240.jpg,False
1219010,2023-09-11 14:02:41.165899,295,89,393,249,result_images_pengujian\1219010_20230911140241.jpg,False
1219010,2023-09-11 14:02:41.944518,297,94,396,245,result_images_pengujian\1219010_20230911140241.jpg,False
1219010,2023-09-11 14:02:42.891501,295,87,397,253,result_images_pengujian\1219010_20230911140242.jpg,False
1219010,2023-09-11 14:02:43.682217,294,87,389,248,result_images_pengujian\1219010_20230911140243.jpg,False
1219010,2023-09-11 14:02:44.614212,274,91,372,261,result_images_pengujian\1219010_20230911140244.jpg,False
1219010,2023-09-11 14:02:45.398881,258,90,362,266,result_images_pengujian\1219010_20230911140245.jpg,False
1219010,2023-09-11 14:02:46.217483,255,90,359,266,result_images_pengujian\1219010_20230911140246.jpg,False
1219010,2023-09-11 14:02:47.107323,277,86,375,247,result_images_pengujian\1219010_20230911140247.jpg,False
1219010,2023-09-11 14:02:47.949806,279,89,376,243,result_images_pengujian\1219010_20230911140247.jpg,False
1219010,2023-09-11 14:02:48.865148,277,88,374,244,result_images_pengujian\1219010_20230911140248.jpg,False
1219010,2023-09-11 14:02:49.651122,274,87,373,248,result_images_pengujian\1219010_20230911140249.jpg,False
1219010,2023-09-11 14:02:50.621631,274,86,375,245,result_images_pengujian\1219010_20230911140250.jpg,False
1219010,2023-09-11 14:02:51.448769,332,85,449,254,result_images_pengujian\1219010_20230911140251.jpg,False
1219010,2023-09-11 14:02:52.389753,481,102,591,323,result_images_pengujian\1219010_20230911140252.jpg,False
1219010,2023-09-11 14:02:53.196289,419,73,574,400,result_images_pengujian\1219010_20230911140253.jpg,False
1219010,2023-09-11 14:03:19.290610,186,28,330,308,result_images_pengujian\1219010_20230911140319.jpg,False
1219010,2023-09-11 14:03:24.343074,175,27,333,325,result_images_pengujian\1219010_20230911140324.jpg,False
1219010,2023-09-11 14:03:25.232241,184,19,345,315,result_images_pengujian\1219010_20230911140325.jpg,False
1219010,2023-09-11 14:03:26.155403,194,0,351,281,result_images_pengujian\1219010_20230911140326.jpg,False
1219010,2023-09-11 14:03:26.915848,189,0,351,293,result_images_pengujian\1219010_20230911140326.jpg,False
1219010,2023-09-11 14:03:32.146462,223,97,353,334,result_images_pengujian\1219010_20230911140332.jpg,False
1219010,2023-09-11 14:03:48.160307,152,124,281,360,result_images_pengujian\1219010_20230911140348.jpg,False
1219010,2023-09-11 14:03:48.160307,403,75,516,282,result_images_pengujian\1219010_20230911140348.jpg,False
1219010,2023-09-11 14:03:49.117933,423,66,547,305,result_images_pengujian\1219010_20230911140349.jpg,False
1219010,2023-09-11 14:03:49.117933,147,107,274,343,result_images_pengujian\1219010_20230911140349.jpg,False
1219010,2023-09-11 14:03:53.445111,158,111,280,329,result_images_pengujian\1219010_20230911140353.jpg,False
1219010,2023-09-11 14:03:54.208545,155,111,279,329,result_images_pengujian\1219010_20230911140354.jpg,False
1219010,2023-09-11 14:03:55.116617,151,110,277,333,result_images_pengujian\1219010_20230911140355.jpg,False
1219010,2023-09-11 14:03:55.978781,151,112,277,335,result_images_pengujian\1219010_20230911140355.jpg,False
1219010,2023-09-11 14:03:56.948973,151,112,276,334,result_images_pengujian\1219010_20230911140356.jpg,False
1219010,2023-09-11 14:03:57.792085,151,112,276,335,result_images_pengujian\1219010_20230911140357.jpg,False
1219010,2023-09-11 14:03:58.665081,152,110,276,337,result_images_pengujian\1219010_20230911140358.jpg,False
1219010,2023-09-11 14:03:59.664347,151,111,275,335,result_images_pengujian\1219010_20230911140359.jpg,False
1219010,2023-09-11 14:04:00.545454,151,110,273,334,result_images_pengujian\1219010_20230911140400.jpg,False
1219010,2023-09-11 14:04:01.559294,150,112,273,333,result_images_pengujian\1219010_20230911140401.jpg,False
1219010,2023-09-11 14:04:02.445861,152,110,272,325,result_images_pengujian\1219010_20230911140402.jpg,False
1219010,2023-09-11 14:04:03.401579,152,107,270,316,result_images_pengujian\1219010_20230911140403.jpg,False
1219010,2023-09-11 14:04:04.264364,152,107,271,320,result_images_pengujian\1219010_20230911140404.jpg,False
1219010,2023-09-11 14:04:05.168228,152,107,270,321,result_images_pengujian\1219010_20230911140405.jpg,False
1219010,2023-09-11 14:04:05.959022,152,108,270,321,result_images_pengujian\1219010_20230911140405.jpg,False
1219010,2023-09-11 14:04:06.833825,152,108,271,322,result_images_pengujian\1219010_20230911140406.jpg,False
1219010,2023-09-11 14:04:07.754046,152,109,271,323,result_images_pengujian\1219010_20230911140407.jpg,False
1219010,2023-09-11 14:04:08.686502,152,109,271,325,result_images_pengujian\1219010_20230911140408.jpg,False
1219010,2023-09-11 14:04:10.322884,152,107,267,311,result_images_pengujian\1219010_20230911140410.jpg,False
1219010,2023-09-11 14:04:11.266099,152,108,268,318,result_images_pengujian\1219010_20230911140411.jpg,False
1219010,2023-09-11 14:04:15.584030,150,110,264,321,result_images_pengujian\1219010_20230911140415.jpg,False
1219010,2023-09-11 14:04:16.464956,149,109,264,322,result_images_pengujian\1219010_20230911140416.jpg,False
1219010,2023-09-11 14:04:32.917895,176,1,243,99,result_images_pengujian\1219010_20230911140432.jpg,False
1219002,2023-09-11 14:04:35.381575,0,3,345,480,result_images_pengujian\1219002_20230911140435.jpg,False
1219016,2023-09-11 14:13:44.789886,383,1,477,92,result_images_pengujian\1219016_20230911141344.jpg,False
1219002,2023-09-11 14:13:45.666324,172,0,316,226,result_images_pengujian\1219002_20230911141345.jpg,False
1219002,2023-09-11 14:13:47.802879,168,0,310,238,result_images_pengujian\1219002_20230911141347.jpg,False
1219002,2023-09-11 14:13:48.998731,149,23,281,254,result_images_pengujian\1219002_20230911141348.jpg,False
1219002,2023-09-11 14:13:51.835930,130,4,288,261,result_images_pengujian\1219002_20230911141351.jpg,False
1219002,2023-09-11 14:13:52.771521,139,4,298,276,result_images_pengujian\1219002_20230911141352.jpg,False
1219010,2023-09-11 14:13:53.851714,59,6,204,259,result_images_pengujian\1219010_20230911141353.jpg,False
1219002,2023-09-11 14:14:02.073833,162,1,326,278,result_images_pengujian\1219002_20230911141402.jpg,False
1219002,2023-09-11 14:14:03.263037,162,0,325,308,result_images_pengujian\1219002_20230911141403.jpg,False
1219002,2023-09-11 14:14:05.420559,166,13,326,314,result_images_pengujian\1219002_20230911141405.jpg,False
1219002,2023-09-11 14:14:06.437514,151,125,310,439,result_images_pengujian\1219002_20230911141406.jpg,False
1219002,2023-09-11 14:14:07.420409,145,150,298,468,result_images_pengujian\1219002_20230911141407.jpg,False
1219002,2023-09-11 14:14:08.501179,145,152,299,463,result_images_pengujian\1219002_20230911141408.jpg,False
1219016,2023-09-11 14:14:08.501179,357,2,443,81,result_images_pengujian\1219016_20230911141408.jpg,False
1219002,2023-09-11 14:14:09.658076,140,155,298,470,result_images_pengujian\1219002_20230911141409.jpg,False
1219002,2023-09-11 14:14:10.713148,135,141,291,461,result_images_pengujian\1219002_20230911141410.jpg,False
1219002,2023-09-11 14:14:11.750032,129,140,289,461,result_images_pengujian\1219002_20230911141411.jpg,False
1219002,2023-09-11 14:14:12.797801,125,134,282,465,result_images_pengujian\1219002_20230911141412.jpg,False
1219002,2023-09-11 14:14:13.834274,121,133,279,461,result_images_pengujian\1219002_20230911141413.jpg,False
1219002,2023-09-11 14:14:14.835593,112,132,269,437,result_images_pengujian\1219002_20230911141414.jpg,False
1219002,2023-09-11 14:14:15.956261,107,128,264,446,result_images_pengujian\1219002_20230911141415.jpg,False
1219016,2023-09-11 14:14:15.956261,381,4,462,95,result_images_pengujian\1219016_20230911141415.jpg,False
1219002,2023-09-11 14:14:17.097844,100,114,266,475,result_images_pengujian\1219002_20230911141417.jpg,False
1219002,2023-09-11 14:14:18.190850,98,119,263,472,result_images_pengujian\1219002_20230911141418.jpg,False
1219002,2023-09-11 14:14:19.235456,95,122,266,471,result_images_pengujian\1219002_20230911141419.jpg,False
1219002,2023-09-11 14:14:20.230720,95,123,266,470,result_images_pengujian\1219002_20230911141420.jpg,False
1219002,2023-09-11 14:14:21.145793,108,150,245,440,result_images_pengujian\1219002_20230911141421.jpg,False
1219016,2023-09-11 14:14:22.184030,354,13,425,110,result_images_pengujian\1219016_20230911141422.jpg,False
1219002,2023-09-11 14:14:25.004630,99,162,255,463,result_images_pengujian\1219002_20230911141425.jpg,False
1219002,2023-09-11 14:14:26.021848,89,170,240,454,result_images_pengujian\1219002_20230911141426.jpg,False
1219002,2023-09-11 14:14:27.046058,84,173,236,462,result_images_pengujian\1219002_20230911141427.jpg,False
1219002,2023-09-11 14:14:28.022390,67,172,221,467,result_images_pengujian\1219002_20230911141428.jpg,False
1219002,2023-09-11 14:14:29.005195,62,178,215,475,result_images_pengujian\1219002_20230911141429.jpg,False
1219002,2023-09-11 14:14:29.977404,25,156,152,384,result_images_pengujian\1219002_20230911141429.jpg,False
1219002,2023-09-11 14:14:31.082204,7,157,115,362,result_images_pengujian\1219002_20230911141431.jpg,False
1219002,2023-09-11 14:14:33.902329,3,166,104,360,result_images_pengujian\1219002_20230911141433.jpg,False
1219002,2023-09-11 14:14:35.040267,1,164,102,369,result_images_pengujian\1219002_20230911141435.jpg,False
1219002,2023-09-11 14:14:47.229437,253,43,407,342,result_images_pengujian\1219002_20230911141447.jpg,False
1219002,2023-09-11 14:14:49.248171,247,36,391,306,result_images_pengujian\1219002_20230911141449.jpg,False
1219002,2023-09-11 14:14:58.741330,237,203,450,480,result_images_pengujian\1219002_20230911141458.jpg,False
1219002,2023-09-11 14:15:05.281513,280,212,482,479,result_images_pengujian\1219002_20230911141505.jpg,False
1219002,2023-09-11 14:15:07.752287,276,211,478,479,result_images_pengujian\1219002_20230911141507.jpg,False
1219002,2023-09-11 14:15:11.552626,288,226,509,479,result_images_pengujian\1219002_20230911141511.jpg,False
1219002,2023-09-11 14:15:12.670670,283,219,498,480,result_images_pengujian\1219002_20230911141512.jpg,False
1219016,2023-09-11 14:15:16.640176,290,178,477,471,result_images_pengujian\1219016_20230911141516.jpg,False
1219016,2023-09-11 14:15:17.905313,282,177,479,477,result_images_pengujian\1219016_20230911141517.jpg,False
1219016,2023-09-11 14:15:18.992599,274,180,472,475,result_images_pengujian\1219016_20230911141518.jpg,False
1219016,2023-09-11 14:15:21.959391,284,180,493,476,result_images_pengujian\1219016_20230911141521.jpg,False
1219016,2023-09-11 14:15:28.593501,275,179,476,475,result_images_pengujian\1219016_20230911141528.jpg,False
1219016,2023-09-11 14:15:29.710095,270,181,469,473,result_images_pengujian\1219016_20230911141529.jpg,False
1219016,2023-09-11 14:15:30.614510,288,183,488,476,result_images_pengujian\1219016_20230911141530.jpg,False
1219016,2023-09-11 14:15:32.385734,286,185,485,473,result_images_pengujian\1219016_20230911141532.jpg,False
1219016,2023-09-11 14:15:33.351018,286,186,486,474,result_images_pengujian\1219016_20230911141533.jpg,False
1219016,2023-09-11 14:15:38.822924,289,188,489,478,result_images_pengujian\1219016_20230911141538.jpg,False
1219002,2023-09-11 14:15:47.699547,177,184,307,410,result_images_pengujian\1219002_20230911141547.jpg,False
1219002,2023-09-11 14:15:48.474843,169,154,315,420,result_images_pengujian\1219002_20230911141548.jpg,False
1219002,2023-09-11 14:15:49.309920,125,146,280,441,result_images_pengujian\1219002_20230911141549.jpg,False
1219002,2023-09-11 14:15:50.081949,132,151,292,456,result_images_pengujian\1219002_20230911141550.jpg,False
1219002,2023-09-11 14:15:50.969941,127,147,293,470,result_images_pengujian\1219002_20230911141550.jpg,False
1219002,2023-09-11 14:15:51.867744,112,153,300,475,result_images_pengujian\1219002_20230911141551.jpg,False
1219002,2023-09-11 14:15:52.723647,110,159,309,478,result_images_pengujian\1219002_20230911141552.jpg,False
1219002,2023-09-11 14:15:53.599514,108,162,304,477,result_images_pengujian\1219002_20230911141553.jpg,False
1219002,2023-09-11 14:15:54.399812,108,163,310,480,result_images_pengujian\1219002_20230911141554.jpg,False
1219002,2023-09-11 14:15:55.318989,109,146,293,474,result_images_pengujian\1219002_20230911141555.jpg,False
1219002,2023-09-11 14:15:56.126628,119,148,286,469,result_images_pengujian\1219002_20230911141556.jpg,False
1219002,2023-09-11 14:15:56.990883,121,148,291,476,result_images_pengujian\1219002_20230911141556.jpg,False
1219002,2023-09-11 14:15:57.832029,121,149,292,474,result_images_pengujian\1219002_20230911141557.jpg,False
1219002,2023-09-11 14:15:58.658425,120,149,290,472,result_images_pengujian\1219002_20230911141558.jpg,False
1219002,2023-09-11 14:16:00.482909,111,152,291,477,result_images_pengujian\1219002_20230911141600.jpg,False
1219002,2023-09-11 14:16:01.417440,111,151,292,473,result_images_pengujian\1219002_20230911141601.jpg,False
1219002,2023-09-11 14:16:02.225972,106,150,288,476,result_images_pengujian\1219002_20230911141602.jpg,False
1219002,2023-09-11 14:16:03.252469,104,152,290,478,result_images_pengujian\1219002_20230911141603.jpg,False
1219002,2023-09-11 14:16:04.905008,99,152,286,478,result_images_pengujian\1219002_20230911141604.jpg,False
1219002,2023-09-11 14:16:05.702173,97,157,287,476,result_images_pengujian\1219002_20230911141605.jpg,False
1219002,2023-09-11 14:16:06.562773,105,153,292,476,result_images_pengujian\1219002_20230911141606.jpg,False
1219002,2023-09-11 14:16:07.465468,106,153,292,477,result_images_pengujian\1219002_20230911141607.jpg,False
1219002,2023-09-11 14:16:08.282545,101,153,290,475,result_images_pengujian\1219002_20230911141608.jpg,False
1219002,2023-09-11 14:16:09.248707,98,154,289,477,result_images_pengujian\1219002_20230911141609.jpg,False
1219002,2023-09-11 14:16:10.068759,97,154,289,479,result_images_pengujian\1219002_20230911141610.jpg,False
1219002,2023-09-11 14:16:10.972413,97,153,290,479,result_images_pengujian\1219002_20230911141610.jpg,False
1219002,2023-09-11 14:16:11.814108,92,152,271,472,result_images_pengujian\1219002_20230911141611.jpg,False
1219002,2023-09-11 14:16:12.692266,85,153,269,472,result_images_pengujian\1219002_20230911141612.jpg,False
1219002,2023-09-11 14:16:13.525664,86,155,272,473,result_images_pengujian\1219002_20230911141613.jpg,False
1219002,2023-09-11 14:16:14.409809,82,151,285,476,result_images_pengujian\1219002_20230911141614.jpg,False
1219002,2023-09-11 14:16:15.342117,84,156,290,474,result_images_pengujian\1219002_20230911141615.jpg,False
1219002,2023-09-11 14:16:16.220190,80,154,277,477,result_images_pengujian\1219002_20230911141616.jpg,False
1219002,2023-09-11 14:16:17.121280,80,158,277,477,result_images_pengujian\1219002_20230911141617.jpg,False
1219002,2023-09-11 14:16:17.908697,91,152,269,477,result_images_pengujian\1219002_20230911141617.jpg,False
1219002,2023-09-11 14:16:19.642310,87,183,220,408,result_images_pengujian\1219002_20230911141619.jpg,False
1219016,2023-09-11 14:17:04.916644,164,4,243,105,result_images_pengujian\1219016_20230911141704.jpg,False
1219002,2023-09-11 14:17:41.732960,0,0,85,472,result_images_pengujian\1219002_20230911141741.jpg,False
1219002,2023-09-11 14:17:42.651578,0,0,85,472,result_images_pengujian\1219002_20230911141742.jpg,False
3219017,2023-09-11 14:19:37.322606,229,9,350,147,result_images_pengujian\3219017_20230911141937.jpg,False
3219017,2023-09-11 14:19:41.331967,252,128,401,329,result_images_pengujian\3219017_20230911141941.jpg,False
3219017,2023-09-11 14:19:46.626144,56,9,181,142,result_images_pengujian\3219017_20230911141946.jpg,False
3219017,2023-09-11 14:20:02.113198,242,21,351,166,result_images_pengujian\3219017_20230911142002.jpg,False
1219010,2023-09-11 14:20:05.043076,122,249,381,474,result_images_pengujian\1219010_20230911142005.jpg,False
3219017,2023-09-11 14:20:06.053143,520,8,639,160,result_images_pengujian\3219017_20230911142006.jpg,False
1219002,2023-09-11 14:20:15.363789,128,275,470,476,result_images_pengujian\1219002_20230911142015.jpg,False
1219016,2023-09-11 14:20:27.569012,144,184,451,474,result_images_pengujian\1219016_20230911142027.jpg,False
1219019,2023-09-11 14:20:30.454778,164,166,458,471,result_images_pengujian\1219019_20230911142030.jpg,False
1219002,2023-09-11 14:20:50.889177,155,171,471,474,result_images_pengujian\1219002_20230911142050.jpg,False
1219010,2023-09-11 14:20:56.131136,162,176,492,474,result_images_pengujian\1219010_20230911142056.jpg,False
1219002,2023-09-11 14:21:00.410998,155,160,464,477,result_images_pengujian\1219002_20230911142100.jpg,False
1219002,2023-09-11 14:22:10.890242,349,116,493,306,result_images_pengujian\1219002_20230911142210.jpg,False
3219017,2023-09-11 14:22:12.022828,231,268,298,346,result_images_pengujian\3219017_20230911142212.jpg,False
